num__CZAS_POSIADANIA|num__L_WIAD_POCZTA_G|num__DZIEN_MIN|num__DZIEN_L_POL|num__DZIEN_OPLATA|num__WIECZOR_MIN|num__WIECZ_L_POL|num__WIECZ_OPLATA|num__NOC_MIN|num__NOC_L_POL|num__NOC_OPLATA|num__MIEDZY_MIN|num__MIEDZY_L_POL|num__MIEDZY_OPLATA|num__L_POL_BIURO|cat__STAN_9|cat__STAN_MISSING|cat__KOD_OBSZARU_408.0|cat__KOD_OBSZARU_415.0|cat__KOD_OBSZARU_510.0|cat__KOD_OBSZARU_9.0|cat__KOD_OBSZARU_MISSING|cat__PLAN_MIEDZY_0.0|cat__PLAN_MIEDZY_1.0|cat__PLAN_MIEDZY_9.0|cat__PLAN_MIEDZY_MISSING|cat__POCZTA_G_0.0|cat__POCZTA_G_1.0|cat__POCZTA_G_9.0|cat__POCZTA_G_MISSING|REZYGN
||||38.78||79.0|23.5|279.8|||9.9|5.0|2.67|2.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1
114.0|36.0||90.0|52.68|200.3||17.03|183.5|105.0|8.26||2.0|3.83|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
92.0||201.9|74.0|34.32|||19.28||||13.7|6.0||3.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
110.0|0.0|||25.47||93.0||140.0|119.0||11.7||3.16|2.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|30.0|||31.25|229.7|95.0|19.52|144.1|124.0|6.48|7.7||2.08||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
72.0|21.0|186.7|108.0||335.0|86.0|||119.0||16.5|4.0||1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
113.0|0.0||151.0||347.3||29.52|246.0|||||2.0||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1
171.0||223.2|77.0|37.94||118.0|15.57|150.8|||10.2||2.75|3.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
104.0|0.0|164.2||27.91||90.0|13.21|168.9|117.0||10.7|8.0|2.89||0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
165.0|0.0||75.0||193.1|93.0|16.41|311.6|93.0||10.3|2.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|||39.81||92.0|24.91|183.9|79.0|8.28|9.8|||-0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1
110.0|0.0|55.3||9.4|164.7||14.0||108.0|||||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|221.8|97.0||203.8|134.0|17.32||154.0||8.4|4.0|2.27||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
114.0|||85.0|28.83||||179.3|124.0|8.07|||2.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
101.0|||118.0||||22.11|170.1|93.0|7.65||11.0|3.65|5.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1
117.0|14.0|80.2||13.63|219.0|||122.6||5.52||2.0||1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
109.0|||105.0|37.21|299.9||25.49|158.6|110.0|7.14||||2.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|125.7||21.37|207.6|137.0||183.1||8.24|12.9||3.48||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
92.0|0.0|176.3|85.0|29.97|||7.94|207.2|107.0|9.32||1.0|2.59|2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
82.0||207.2|||254.1||21.6||92.0|7.62||5.0|2.57|2.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
||205.7|138.0|34.97||83.0||269.7||12.14|12.5|6.0||2.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
87.0|28.0||95.0||152.4|97.0|12.95|250.1|109.0|11.25||0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|0.0||70.0|26.78|130.7|79.0||193.4|98.0||9.6|4.0||3.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
39.0|0.0||||102.6|103.0||235.3|||9.1|5.0|2.46|2.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0||80.0|27.03||128.0|14.27|167.6||7.54|12.3|||1.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
75.0|46.0||62.0|36.4|200.9|111.0|17.08|246.8|126.0||9.2|6.0|2.48|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
102.0|0.0|102.6|89.0|17.44|246.0|||170.5|140.0||||2.46|2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|159.7||27.15||76.0|16.79|121.6|||13.9||3.75|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1
|0.0|202.8|109.0|34.48|165.8|||143.9|71.0||4.6||1.24|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
53.0|0.0||95.0|9.78|265.5|131.0||244.3|128.0|10.99||6.0|3.13|3.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|169.9|144.0||225.2|118.0|19.14||93.0|7.64|||3.08||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
112.0|0.0|335.5|77.0|57.04|||18.06|||11.93|12.7||3.43|2.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
129.0|0.0||119.0|||105.0|24.59|||5.82|13.1|8.0||0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
63.0||142.3|107.0|24.19|118.7||10.09|240.1|91.0|10.8|6.6||1.78|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
28.0|0.0|187.8|||248.6||21.13|208.8|||10.6|5.0||0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|146.2|55.0|24.85|261.5|83.0||163.2|||||2.35|3.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
91.0|0.0|231.8|120.0|||106.0||269.2|129.0||11.6|7.0||3.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
90.0||193.7|83.0|32.93||||299.0|60.0|13.46||||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
||156.4||26.59|233.4|118.0|19.84|195.7|||7.7|6.0|2.08|4.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
105.0|29.0|220.7|82.0|37.52|217.7||18.5|190.5|100.0|8.57|13.2||3.56|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1
41.0|37.0|239.8|110.0|40.77|221.9|115.0|18.86||100.0|8.51||1.0|1.97|2.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
48.0|43.0|172.0||29.24|||17.02|||||5.0|2.16|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
166.0||||21.79||113.0|||130.0|13.45|8.8||2.38|2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
79.0|0.0||119.0|22.13|290.9|121.0|24.73|194.8|140.0|8.77|14.0|6.0|3.78|3.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
153.0|0.0||107.0|33.22|154.6|96.0||142.8|97.0|6.43||6.0|3.13|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
110.0|0.0|293.3||49.86|188.5||||91.0|||||0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1
163.0|0.0|191.3|89.0|32.52|193.9|87.0||268.4|121.0|12.08|12.8||3.46|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
126.0|-0.0|122.4|88.0||143.8|111.0|12.22|157.0|106.0|7.07||3.0|3.11|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|33.0||68.0|35.63|146.9||12.49|121.0|131.0|5.44|10.6||2.86|2.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
||215.7|140.0|36.67|146.3|84.0|12.44|264.6|83.0|11.91|7.1|1.0|1.92|3.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
126.0|0.0|161.4|110.0|27.44|220.6|125.0|18.75||78.0|||2.0|1.38|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|144.2|||226.7||19.27|144.6|||13.8|4.0|3.73|3.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
95.0|37.0|220.2|109.0|37.43|185.3|||205.1|||4.1|2.0|1.11||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1
87.0|0.0||105.0|43.55||102.0|13.66||80.0||7.4|2.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
97.0|0.0||||217.7|109.0||152.1|76.0||6.5|5.0|1.76|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|0.0|||50.92|226.7||19.27|||9.48|13.7|4.0||0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1
|0.0|194.8|||170.9|99.0||225.1||10.13||4.0|3.75|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|100.8|||230.0|||193.6|||9.5|||0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|22.0|82.5||||94.0||180.0|114.0|8.1||4.0||3.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
122.0||146.4|104.0|24.89||103.0|7.62|220.0|||15.6||4.21|2.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
|0.0||129.0|30.24|224.6|87.0|||102.0|13.78|10.8||||1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
120.0|||84.0|26.1|194.0||16.49|256.5|||10.2|7.0|2.75||0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
121.0|0.0|||25.62|197.3||16.77|169.0|||9.2|15.0|||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
64.0|19.0|180.1|||127.5|||237.4|118.0|10.68|7.5||2.03|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|31.0||94.0|45.1|147.6|95.0|||117.0||12.9||3.48|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|0.0|128.6||21.86|134.0|114.0||||9.48||2.0|3.08|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|0.0|161.5||27.46|173.5||14.75|206.2|95.0|||4.0|||0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
74.0|0.0||120.0|||106.0|||102.0||9.8||2.65||0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
83.0|0.0|||33.15|||17.89|||||13.0|2.97|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
49.0|0.0|213.8||36.35|265.1|93.0|||128.0|10.79|||4.21|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
111.0|24.0|205.5||34.94||99.0|18.64|215.9|95.0|9.72|14.0||3.78||1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
50.0|||112.0|42.99||99.0|15.12|158.4||7.13|8.5|4.0|2.3|3.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
153.0|||74.0||227.9||19.37|170.3|103.0|7.66|15.4|9.0|4.16|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|0.0|192.0|91.0|32.64||127.0||||7.0|7.5|5.0|2.03||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
131.0|39.0||122.0|11.75|101.3||8.61||94.0|4.72||4.0|2.46|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
79.0||261.7|||210.6||17.9|256.7||11.55||3.0|1.62|3.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1
140.0|0.0||81.0|40.04|257.2|130.0|21.86|103.1|111.0|||4.0||2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
105.0|0.0|213.4|100.0|36.28|204.9|52.0|17.42||93.0|8.09|9.5|6.0|2.57|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|||143.0|||72.0|10.86|199.2|||9.2|1.0|2.48|3.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
87.0||263.8|65.0|44.85|103.4|115.0|8.79||||8.5|3.0||3.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
96.0|31.0|183.4|126.0||195.5||16.62||93.0|8.1|10.5|5.0|2.84|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|0.0||85.0|26.79||92.0|16.5|231.5||10.42||10.0|2.54||0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1
|0.0||147.0|29.85|||13.75|289.5||13.03|9.3||2.51||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
130.0|0.0||101.0||102.8|114.0|8.74|||6.41||2.0|2.51||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
34.0|0.0|151.0|102.0|25.67|131.4|101.0|11.17||||9.9|7.0||0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
139.0||138.1|103.0|23.48|164.5||13.98|134.9||||2.0|2.24||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
|0.0|264.7||45.0|305.0|||197.4||8.88|9.5|9.0||1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
65.0||||47.99|||12.92|||10.15||4.0|3.24||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
63.0|0.0|211.2|80.0||237.7|93.0||259.2||11.66|12.3|2.0||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
152.0||197.1||33.51||76.0|11.06||100.0|3.51|7.4|4.0|2.0|3.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|205.3|95.0|34.9|166.7||14.17|240.6||10.83|7.8|4.0|2.11||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
112.0|22.0|||||123.0|19.39||||9.2|4.0|2.48||0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
120.0||252.0||42.84|150.2||12.77|151.8|96.0|6.83||1.0|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
27.0|0.0|193.8|102.0|32.95|118.9|104.0|10.11|135.9|124.0||9.2|||0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|0.0|231.2||39.3|188.7|74.0|16.04|206.9|124.0|9.31|12.3|1.0|||1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
101.0|33.0||||188.9|122.0||205.1|90.0|9.23|15.5||4.19|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
32.0|26.0||109.0||232.3||19.75|||9.58|16.3||4.4|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
3.0||118.1|117.0|20.08||125.0||103.9|89.0||11.9|6.0||2.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
|||106.0|29.8||||160.2|88.0|7.21|11.8|5.0|3.19|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|0.0|125.1||21.27|248.8|62.0||211.3|79.0|9.51||3.0|3.02|3.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
119.0|0.0|||30.06|224.7|81.0||204.6|77.0|9.21||15.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
43.0|0.0|241.9|101.0||129.4|121.0|11.0|264.8|104.0|||3.0|||1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
42.0|0.0||134.0|41.0|116.5|||152.2|91.0|6.85||4.0|2.86|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
||||36.91|236.0|68.0|||||9.4|||1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|0.0|195.4||||109.0|15.4|178.5||8.03|8.9|4.0|2.4|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
75.0|0.0|222.4|||327.0|111.0||208.0|104.0||8.7||2.35|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1
116.0|0.0|189.5|90.0|32.22||118.0|16.13|205.8||9.26|13.1|||1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
107.0||123.1||20.93|158.4|82.0||256.1|82.0|11.52|9.3|||0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|38.0|256.7||43.64|150.5|120.0||123.0|87.0|5.54|11.4|||3.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|0.0|159.1||27.05|241.6||20.54||120.0||6.5|1.0|1.76||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
110.0||||17.02||93.0||204.4|57.0|9.2||8.0||3.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|32.0||113.0|||113.0|15.9|230.8|101.0||8.6|7.0|2.32||0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
176.0|0.0|223.2|76.0|37.94|214.4||18.22||80.0|6.95|10.1|2.0|2.73|3.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
108.0|0.0|187.4||31.86||||216.1||9.72|12.6|8.0|3.4|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|21.0|315.6|105.0|53.65|208.9|71.0|17.76|260.1|123.0|||3.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
71.0|0.0||104.0|47.18|131.8|121.0|11.2|126.9|101.0||8.2|2.0|2.21|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|0.0|189.8|111.0|32.27|197.3|101.0|16.77|||10.55|14.9|3.0|4.02|2.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|0.0|147.2||25.02|192.8||16.39|172.7|105.0|||4.0||1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
82.0||185.8|36.0||||23.5|||||7.0|1.54|4.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
92.0|29.0|155.4|110.0||188.5|104.0|16.02|||11.47|||||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
165.0|0.0|154.2|91.0|26.21|||22.83|188.8|99.0||10.9||2.94||0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|0.0|97.6|98.0||105.5||8.97|220.2|105.0||11.6|9.0||1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
156.0|0.0||||178.4|97.0|15.16|169.2|77.0|7.61|||2.03|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|0.0|149.3|104.0||273.6|75.0|23.26|206.6|72.0|9.3||4.0|2.46|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
37.0|-0.0|206.0|89.0|35.02|186.0|88.0||307.1|86.0|13.82|8.4||2.27|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
98.0|0.0|216.8||36.86|190.8|114.0|16.22|187.5|79.0|8.44|11.0|9.0||0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
121.0|0.0|103.3|110.0|17.56|129.1|82.0|10.97|167.1|113.0|7.52|10.7|3.0|2.89||1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
94.0|0.0|139.4||||92.0||128.2||5.77|7.7||2.08|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
99.0|-0.0||||163.9||13.93||||14.1|3.0|3.81|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
163.0|23.0||||189.4|64.0|16.1|229.9||||||1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
161.0|0.0|221.7||37.69||82.0|16.41|194.1|113.0||6.5|4.0|||0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
