num__CZAS_POSIADANIA|num__L_WIAD_POCZTA_G|num__DZIEN_MIN|num__DZIEN_L_POL|num__DZIEN_OPLATA|num__WIECZOR_MIN|num__WIECZ_L_POL|num__WIECZ_OPLATA|num__NOC_MIN|num__NOC_L_POL|num__NOC_OPLATA|num__MIEDZY_MIN|num__MIEDZY_L_POL|num__MIEDZY_OPLATA|num__L_POL_BIURO|cat__STAN_9|cat__KOD_OBSZARU_408.0|cat__KOD_OBSZARU_415.0|cat__KOD_OBSZARU_510.0|cat__KOD_OBSZARU_9.0|cat__PLAN_MIEDZY_0.0|cat__PLAN_MIEDZY_9.0|cat__POCZTA_G_0.0|cat__POCZTA_G_1.0|cat__POCZTA_G_9.0|REZYGN
137.0|0.0|4302.5|125.0|29.26|258.2|125.5|-449.75|279.3|121.0|11.39|13.6|300.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|28.78|258.2|125.5|22.38|184.2|77.0|-207.25|9.4|9.0|2.54|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
137.0|0.0|247.5|117.0|39.54|287.7|3400.0|-611.25|223.0|5000.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
137.0|0.0|4855.0|125.0|39.54|258.2|2175.0|22.38|268.7|121.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|198.8|56.0|39.54|5752.5|125.5|489.0|5990.0|121.0|5.39|9.9|6.0|3.62|-50.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
137.0|0.0|167.7|125.0|39.54|258.2|121.0|22.38|279.3|121.0|11.39|13.6|6.0|362.0|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
137.0|0.0|247.5|8600.0|39.54|216.8|93.0|18.43|279.3|121.0|11.39|13.6|6.0|3.62|-50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|2650.0|2741.5|258.2|4650.0|434.75|279.3|121.0|11.39|13.6|6.0|3.62|200.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
137.0|0.0|247.5|107.0|3675.0|5390.0|8400.0|22.38|138.4|121.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|1299.0|258.2|125.5|491.5|11315.0|94.0|11.39|13.6|3.0|254.0|150.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-675.0|0.0|247.5|1875.0|309.0|258.2|5850.0|17.73|65.8|71.0|11.39|13.6|-75.0|66.75|-25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|775.0|247.5|-2500.0|39.54|258.2|4850.0|22.38|-4217.5|121.0|11.39|13.6|6.0|3.62|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|33.0|247.5|125.0|39.54|258.2|125.5|22.38|279.3|5450.0|11.13|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
5350.0|0.0|247.5|125.0|39.54|258.2|125.5|22.38|-5640.0|121.0|11.39|11.9|6.0|80.25|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
2200.0|17.0|247.5|78.0|37.32|258.2|125.5|22.38|279.3|121.0|11.39|805.0000000000001|6.0|4.35|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
5550.0|0.0|4965.0|125.0|39.54|13525.0|136.0|22.99|5632.5|121.0|11.39|-225.0|6.0|121.5|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|2850.0|40.66|150.0|125.5|12.75|279.3|121.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
67.0|0.0|247.5|125.0|39.54|5875.0|125.5|22.38|279.3|121.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
102.0|0.0|247.5|81.0|39.54|258.2|125.5|22.38|16760.0|109.0|11.39|13.6|6.0|427.0|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|475.0|17660.0|4400.0|39.54|258.2|66.0|691.5|279.3|121.0|-242.5|14.6|-150.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|2413.0|258.2|125.5|22.38|196.3|121.0|8.83|13.6|4.0|3.62|25.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0
-2400.0|0.0|247.5|125.0|39.54|258.2|5700.0|22.38|29560.000000000004|121.0|11.39|13.6|6.0|278.0|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|1
137.0|0.0|247.5|5050.0|21.4|258.2|-2550.0|22.38|-6317.5|121.0|11.37|10.3|4.0|3.62|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|258.2|107.0|22.38|279.3|121.0|933.0|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
137.0|0.0|-4960.0|2275.0|39.54|258.2|125.5|2250.0|279.3|5050.0|11.39|9.2|200.0|2.48|100.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0
137.0|0.0|247.5|2750.0|39.54|258.2|10900.0|22.38|246.1|119.0|11.39|13.6|-125.0|3.62|2.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|199.6|89.0|39.54|211.4|125.5|22.38|279.3|84.0|163.0|1100.0|6.0|3.62|3.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|1
137.0|0.0|-5442.5|4550.0|925.25|258.2|125.5|22.38|226.9|121.0|10.21|960.0|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
137.0|0.0|3367.4999999999995|125.0|39.54|-5897.5|90.0|20.05|279.3|11300.0|11.71|7.6|6.0|2.05|-75.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|258.2|125.5|22.38|227.8|5950.0|-256.25|-242.5|-325.0|2.62|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
137.0|0.0|-6407.5|125.0|39.54|180.2|106.0|383.0|279.3|135.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|3121.0|6035.0|98.0|-256.5|5377.5|121.0|11.39|13.6|50.0|343.0|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|176.2|125.0|39.54|19600.0|2875.0|22.38|279.3|95.0|11.39|-230.0|6.0|3.62|50.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
137.0|0.0|5125.0|125.0|-871.25|258.2|125.5|22.38|279.3|2025.0|8.32|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
93.0|0.0|247.5|2850.0|39.54|258.2|1850.0|18.96|262.7|121.0|11.39|11.3|6.0|3.62|75.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
-4225.0|0.0|-4480.0|125.0|3046.0|175.2|125.5|744.5|228.6|121.0|11.39|9.9|6.0|133.5|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-1450.0|0.0|149.4|14500.0|39.54|4912.5|125.5|1670.0|279.3|108.0|11.39|13.6|75.0|4.02|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
137.0|-950.0|247.5|125.0|39.54|7334.999999999999|125.5|22.38|279.3|115.0|11.39|13.6|150.0|3.62|3.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
2250.0|0.0|207.6|71.0|-882.25|152.7|125.5|22.38|279.3|121.0|11.39|12.4|6.0|3.35|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|108.0|39.54|-4592.5|-2575.0|22.38|279.3|121.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
5200.0|0.0|209.8|125.0|39.54|258.2|125.5|14.56|279.3|121.0|11.39|13.6|9.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|26820.0|125.5|22.38|279.3|121.0|6.59|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|141.3|1800.0|39.54|258.2|-2375.0|656.0|21060.0|121.0|948.0|8.2|125.0|2.21|2.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
42.0|0.0|-4912.5|2225.0|33.41|258.2|6150.0|20.51|279.3|105.0|644.0|13.6|6.0|1.08|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|5237.5|125.5|22.38|249.9|121.0|562.5|13.6|6.0|50.0|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|251.6|125.5|21.39|258.0|121.0|-290.25|13.6|6.0|3.62|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|19040.0|102.0|22.38|279.3|121.0|320.25|13.6|6.0|300.0|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
137.0|0.0|20670.0|125.0|3514.0|258.2|-3050.0|14.84|279.3|121.0|11.39|1090.0|6.0|294.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|4170.0|125.0|39.54|258.2|125.5|-501.5|30760.000000000004|-1925.0|-346.0|13.6|1.0|-62.74999999999999|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
10300.0|0.0|204.9|125.0|34.83|258.2|125.5|22.38|10410.0|121.0|234.25|10.4|-75.0|3.62|5.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|15.0|247.5|125.0|39.54|258.2|106.0|22.38|279.3|2250.0|6.69|13.6|4.0|3.62|50.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
13700.0|0.0|247.5|125.0|-539.75|258.2|125.5|22.38|279.3|12700.0|11.39|-187.5|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|7800.0|1136.5|258.2|125.5|1736.0|279.3|121.0|11.39|13.6|4.0|3.62|25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|-7025.0|66.0|47.77|258.2|125.5|22.38|279.3|121.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
137.0|33.0|247.5|4800.0|46.04|258.2|2750.0|468.25|279.3|121.0|191.25|11.8|400.0|3.19|2.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
32.0|0.0|171.2|125.0|39.54|18560.0|10200.0|22.38|279.3|3200.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|21.1|-5065.0|125.5|22.38|279.3|121.0|11.39|13.6|6.0|90.5|2.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
137.0|-0.0|247.5|5650.0|39.54|258.2|125.5|24.68|279.3|3500.0|11.39|13.6|3.0|1.94|-25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|255.9|5650.0|22.38|279.3|121.0|-50.74999999999999|8.0|6.0|2.16|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|143.4|4000.0|22.38|153.9|102.0|11.39|15.0|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
66.0|2600.0|247.5|125.0|39.54|6080.0|135.0|22.38|4770.0|121.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0
137.0|31.0|247.5|124.0|39.54|18890.0|125.5|802.9999999999999|19620.0|121.0|11.39|13.6|6.0|240.0|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|258.2|125.5|2251.0|270.0|3850.0|1215.0|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
2600.0|0.0|247.5|125.0|31.09|258.2|125.5|1018.5|279.3|121.0|11.39|13.6|4.0|3.62|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|-4962.5|125.0|33.75|-1062.5|90.0|22.38|279.3|121.0|806.0|12.4|6.0|3.35|-0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
124.0|0.0|247.5|125.0|39.54|258.2|134.0|496.5|17940.0|121.0|11.39|13.6|6.0|3.24|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|158.5|125.5|1347.0|279.3|6550.0|11.39|6.2|6.0|-41.75|-25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|28.37|221.2|9200.0|22.38|279.3|9700.0|-222.00000000000003|1230.0|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
167.0|0.0|12240.0|125.0|39.54|-1520.0|5250.0|258.5|-4417.5|121.0|11.39|13.6|6.0|-72.25|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|20.54|16980.0|125.5|22.38|279.3|63.0|218.25|297.5|6.0|80.25|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
10600.0|0.0|247.5|-2950.0|39.54|-5250.0|10100.0|22.38|279.3|93.0|8.42|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|21.54|258.2|125.5|22.38|279.3|112.0|928.0|13.6|6.0|194.5|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0
137.0|0.0|247.5|2650.0|917.5|258.2|125.5|1705.0|279.3|121.0|11.39|15.5|6.0|4.19|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
125.0|0.0|247.5|132.0|39.54|258.2|126.0|17.82|264.1|7700.0|11.88|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-2225.0|0.0|247.5|125.0|1784.0|258.2|-2600.0|22.38|279.3|121.0|11.39|13.6|7.0|117.5|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|29.0|13980.000000000002|125.0|39.54|258.2|125.5|22.38|221.0|121.0|9.95|13.6|6.0|37.25|2.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
23.0|0.0|8040.000000000001|125.0|54.67|251.6|125.5|22.38|141.1|121.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|1
137.0|0.0|8330.0|125.0|39.54|258.2|125.5|22.38|279.3|3275.0|11.39|819.9999999999999|6.0|3.62|7.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
73.0|0.0|5355.0|90.0|39.54|258.2|-1950.0|22.38|279.3|121.0|7.11|13.6|200.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
137.0|0.0|260.0|123.0|4420.0|258.2|125.5|22.38|279.3|121.0|10.56|13.6|-75.0|2.43|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
137.0|0.0|247.5|125.0|39.54|70.9|125.5|22.38|279.3|121.0|9.22|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
7300.0|0.0|247.5|4750.0|39.54|258.2|125.5|22.38|279.3|-2225.0|-153.25|13.6|6.0|91.25|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|2008.0|5480.0|1800.0|9.32|24550.0|3650.0|11.39|13.6|2.0|3.62|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
137.0|0.0|190.2|125.0|39.54|258.2|125.5|22.38|279.3|1825.0|11.39|-375.0|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|8220.0|-2375.0|39.54|163.3|109.0|13.88|26490.0|121.0|11.92|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|3200.0|163.8|-2000.0|1392.5|258.2|123.0|22.38|19040.0|106.0|11.39|13.6|6.0|-54.75|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|145.0|4553.0|316.4|125.5|26.89|279.3|91.0|-234.75|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
4500.0|0.0|15980.000000000002|125.0|39.54|3010.0|125.5|22.38|279.3|121.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|-910.75|14490.0|125.5|22.38|279.3|-3250.0|14.06|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|12300.0|1221.0|7200.0|114.0|22.38|-6650.0|112.0|11.97|13.6|6.0|2.84|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|1
137.0|0.0|5060.0|-3050.0|17.2|3540.0|125.5|1204.0|279.3|121.0|893.0|13.6|3.0|-50.74999999999999|-50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|102.8|3700.0|39.54|14085.0|125.5|23.94|228.1|-2825.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
7200.0|0.0|-2727.5|125.0|39.54|5785.0|-2400.0|9.83|-7395.0|121.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|21700.0|125.5|922.5|279.3|13000.0|11.39|13.6|6.0|35.0|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-3125.0|0.0|247.5|125.0|39.54|128.7|97.0|22.38|19050.0|121.0|8.57|13.6|4.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|2752.5|125.0|39.54|258.2|125.5|1437.0|279.3|9400.0|11.39|13.6|6.0|3.62|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
65.0|0.0|247.5|125.0|1887.0|258.2|125.5|22.38|10100.0|4450.0|9.09|4.4|14.0|-29.75|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|-5997.5|121.0|39.54|258.2|125.5|302.5|279.3|121.0|11.39|13.6|125.0|3.62|25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|258.2|66.0|22.38|279.3|121.0|11.39|1380.0|6.0|3.73|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
6000.0|0.0|6770.0|13400.0|39.54|5147.5|125.5|17.5|279.3|121.0|11.39|790.0|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|258.2|103.0|343.5|279.3|121.0|11.39|13.6|2.0|292.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|209.1|6350.0|39.54|5305.0|2000.0|9.02|279.3|121.0|808.0|13.6|6.0|-94.5|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
137.0|24.0|130.1|117.0|39.54|258.2|125.5|16.66|279.3|121.0|11.39|13.6|500.0|308.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|-600.0|17580.0|125.0|39.54|258.2|125.5|22.38|279.3|121.0|11.39|7.8|6.0|52.75|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|12095.0|125.0|39.54|258.2|112.0|12.34|-5362.5|121.0|-241.25|13.6|5.0|3.62|100.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
1850.0|0.0|247.5|125.0|39.54|258.2|125.5|19.43|6632.5|11400.0|11.39|-245.00000000000003|6.0|3.62|2.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|-1700.0|-287.75|9785.0|4300.0|22.38|279.3|121.0|-266.0|-300.0|200.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
74.0|0.0|200.4|125.0|39.54|258.2|125.5|1314.0|279.3|2950.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|21.39|258.2|2400.0|1764.9999999999998|279.3|121.0|9.33|13.6|6.0|3.62|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|1
137.0|0.0|3204.9999999999995|2175.0|39.54|258.2|125.5|22.38|279.3|123.0|11.39|13.6|6.0|3.62|50.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
86.0|-0.0|11315.0|125.0|39.54|258.2|5350.0|22.38|255.6|121.0|11.39|13.6|75.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|3700.0|247.5|125.0|1379.5|233.9|125.5|994.0|27740.0|4700.0|11.39|13.6|4.0|2.48|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|39.54|258.2|125.5|22.38|279.3|121.0|8.27|13.6|200.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
6500.0|0.0|120.5|125.0|39.54|258.2|125.5|22.38|6752.500000000001|121.0|11.39|13.6|100.0|96.5|2.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|91.1|125.0|387.25|179.3|125.5|22.38|279.3|121.0|11.39|13.6|6.0|3.62|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-2925.0|0.0|16880.0|125.0|39.54|-6035.0|125.5|22.38|10240.0|2650.0|922.0|387.5|200.0|209.50000000000003|2.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
6300.0|0.0|247.5|2025.0|652.5|258.2|125.5|22.38|279.3|121.0|10.36|13.6|5.0|3.62|2.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|226.2|2200.0|39.54|3507.5000000000005|125.5|22.38|279.3|121.0|11.39|13.6|100.0|3.62|2.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|191.9|125.0|39.54|206.9|125.5|439.75|279.3|88.0|11.39|12.6|6.0|3.62|-25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
81.0|0.0|8395.0|125.0|39.54|258.2|125.5|16.21|193.0|121.0|11.39|13.6|150.0|3.62|4.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
122.0|0.0|247.5|2200.0|39.54|258.2|125.5|-308.25|279.3|121.0|11.39|287.5|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|2188.0|258.2|125.5|-554.75|-5110.0|121.0|230.0|13.6|5.0|181.0|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
15000.0|0.0|247.5|125.0|1482.5|258.2|125.5|22.38|201.6|121.0|11.39|13.6|6.0|3.62|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0
-2475.0|0.0|247.5|125.0|39.54|258.2|12100.0|22.38|255.7|121.0|11.39|13.6|6.0|3.62|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
4350.0|-0.0|247.5|125.0|39.54|258.2|125.5|22.38|17330.0|2025.0|-195.0|-275.0|3.0|3.62|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|103.0|-3225.0|39.54|-6057.5|125.5|22.38|17020.0|121.0|7.66|13.6|6.0|3.62|2.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
137.0|0.0|247.5|2225.0|26.15|258.2|89.0|22.38|279.3|121.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
137.0|0.0|247.5|125.0|3486.9999999999995|258.2|125.5|22.38|14950.0|142.0|11.39|13.6|50.0|144.5|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
137.0|975.0|247.5|125.0|746.75|-4680.0|9400.0|22.38|225.5|121.0|11.39|13.6|6.0|3.62|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
