num__CZAS_POSIADANIA|num__L_WIAD_POCZTA_G|num__DZIEN_MIN|num__DZIEN_L_POL|num__DZIEN_OPLATA|num__WIECZOR_MIN|num__WIECZ_L_POL|num__WIECZ_OPLATA|num__NOC_MIN|num__NOC_L_POL|num__NOC_OPLATA|num__MIEDZY_MIN|num__MIEDZY_L_POL|num__MIEDZY_OPLATA|num__L_POL_BIURO|cat__STAN_9|cat__KOD_OBSZARU_408.0|cat__KOD_OBSZARU_415.0|cat__KOD_OBSZARU_510.0|cat__KOD_OBSZARU_9.0|cat__PLAN_MIEDZY_0.0|cat__PLAN_MIEDZY_9.0|cat__POCZTA_G_0.0|cat__POCZTA_G_1.0|cat__POCZTA_G_9.0|REZYGN
147.0|0.0|239.8|95.0|34.9|4167.5|-3200.0|22.275|240.6|84.0|12.19|13.0|-100.0|52.75|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|9090.0|11000.0|39.92|248.5|12300.0|1939.0|262.7|125.0|12.19|13.0|6.0|62.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
12000.0|0.0|239.8|120.0|42.84|7509.999999999999|121.5|1277.0|262.7|4800.0|12.19|9.6|1.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
27.0|0.0|239.8|10200.0|39.92|248.5|121.5|22.275|262.7|125.0|12.19|13.0|75.0|2.48|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|-0.0|5780.0|124.5|1965.0|248.5|121.5|1604.0|262.7|125.0|12.19|13.0|6.0|3.56|-25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|200.1|2700.0|-850.5000000000001|-4722.5|121.5|22.275|262.7|125.0|461.5|13.0|4.0|419.00000000000006|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|26.0|239.8|124.5|39.92|248.5|10700.0|493.75|262.7|125.0|479.0|-407.5|6.0|3.56|100.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|11700.0|39.92|248.5|121.5|22.275|262.7|125.0|-117.0|13.0|300.0|3.21|200.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|8765.0|124.5|1490.0|7215.000000000001|121.5|12.27|-4005.0|125.0|7.21|-295.0|125.0|79.75|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|248.8|121.5|22.275|262.7|3950.0|12.19|13.0|6.0|3.56|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|-4420.0|124.5|30.06|224.7|4050.0|19.1|262.7|7700.0|230.25000000000003|-187.5|6.0|203.0|25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|6047.5|124.5|39.92|248.5|121.5|22.275|26480.0|125.0|12.19|295.0|75.0|1.59|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
1050.0|0.0|239.8|134.0|41.0|116.5|121.5|495.0|-3805.0|4550.0|-171.25|13.0|6.0|3.56|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
84.0|0.0|217.1|124.5|39.92|5900.0|68.0|22.275|-2957.5|12000.0|12.19|-235.0|200.0|254.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|110.0|39.92|248.5|109.0|15.4|178.5|125.0|12.19|-222.5|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|-0.0|239.8|1950.0|3781.0|248.5|121.5|22.275|262.7|125.0|936.0|13.0|450.0|3.56|-25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
147.0|0.0|189.5|-2250.0|32.22|248.5|121.5|16.13|10290.0|83.0|12.19|13.1|6.0|3.56|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
107.0|0.0|3077.5|10000.0|2093.0|248.5|121.5|336.5|262.7|8200.0|12.19|13.0|6.0|251.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0
147.0|0.0|239.8|124.5|39.92|248.5|-3000.0|639.5|123.0|125.0|554.0|11.4|6.0|-77.0|3.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0
147.0|-0.0|239.8|124.5|-676.25|241.6|121.5|22.275|262.7|120.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
5500.0|0.0|239.8|4500.0|39.92|248.5|93.0|19.83|262.7|125.0|12.19|13.0|6.0|3.56|-75.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
63.0|0.0|239.8|11300.0|39.92|248.5|2825.0|795.0|262.7|5050.0|12.19|13.0|7.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|223.2|76.0|-948.5|248.5|121.5|22.275|262.7|80.0|6.95|252.5|6.0|2.73|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|187.4|124.5|39.92|248.5|126.0|22.275|262.7|125.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-325.0|0.0|239.8|124.5|39.92|208.9|-1775.0|1776.0000000000002|262.7|125.0|-292.5|1210.0|3.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|47.18|131.8|121.5|22.275|-3172.5|125.0|571.0|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|-806.7500000000001|248.5|121.5|-419.25|234.5|111.0|10.55|13.0|6.0|3.56|50.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
3425.0|0.0|239.8|119.0|39.92|248.5|9100.0|819.5|262.7|125.0|388.5|13.0|6.0|2.75|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
8200.0|0.0|9290.0|36.0|39.92|248.5|134.0|23.5|192.1|104.0|432.0|5.7|6.0|1.54|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
4600.0|0.0|239.8|124.5|39.92|4712.5|121.5|801.0|262.7|2950.0|11.47|200.0|6.0|2.16|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
8250.0|0.0|154.2|9100.0|39.92|248.5|121.5|22.275|18880.0|99.0|8.5|-272.5|400.0|147.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|2440.0|4900.0|39.92|248.5|11800.0|22.275|262.7|125.0|12.19|1160.0|450.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|248.5|4850.0|22.275|262.7|125.0|761.0|13.0|6.0|3.56|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
-1575.0|0.0|14930.000000000002|124.5|39.92|248.5|121.5|22.275|262.7|125.0|12.19|13.0|6.0|3.56|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
925.0|0.0|239.8|89.0|875.5000000000001|-4650.0|121.5|22.275|262.7|8600.0|12.19|13.0|11.0|2.27|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|19080.0|121.5|811.0|262.7|125.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|5500.0|39.92|248.5|121.5|10.97|262.7|125.0|752.0|13.0|3.0|2.89|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
9400.0|0.0|139.4|95.0|592.5|248.5|92.0|22.275|262.7|125.0|12.19|13.0|150.0|2.08|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|-4780.0|124.5|39.92|4097.5|121.5|13.93|262.7|125.0|548.0|13.0|6.0|3.81|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|248.5|121.5|22.275|229.9|125.0|12.19|13.0|175.0|2.81|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
161.0|0.0|-5542.5|124.5|39.92|4825.0|82.0|22.275|-4852.5|125.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|3145.0|4050.0|39.92|248.5|121.5|22.275|262.7|125.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
108.0|0.0|21560.0|124.5|36.65|248.5|121.5|22.275|262.7|3250.0|12.19|13.0|6.0|0.97|-25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|2425.0|-702.5|248.5|2950.0|950.0|262.7|1800.0|12.19|13.0|-175.0|3.56|-75.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0
147.0|-800.0|239.8|11100.0|39.92|154.4|121.5|22.275|262.7|-2725.0|902.0|13.0|-150.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|248.5|9900.0|648.0|197.8|125.0|-222.5|-242.5|6.0|2.62|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
3450.0|0.0|195.3|124.5|39.92|248.5|108.0|22.275|259.9|125.0|12.19|13.0|4.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|24.43|248.5|121.5|22.275|262.7|125.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
2650.0|0.0|239.8|124.5|39.92|248.5|121.5|22.275|262.7|78.0|12.19|-0.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
7900.0|0.0|239.8|124.5|1894.0|5075.0|6400.0|22.275|10530.0|125.0|12.19|13.0|6.0|3.56|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|211.7|5250.0|449.75|174.5|125.0|196.25|13.0|6.0|49.25|100.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|24990.0|124.5|39.92|248.5|-2600.0|1030.5|7584.999999999999|125.0|12.19|15.3|6.0|4.13|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
147.0|30.0|-5862.5|124.5|39.92|248.5|121.5|16.59|6720.0|9400.0|302.5|11.4|6.0|-77.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|11600.0|39.92|219.2|2150.0|-465.75|262.7|125.0|12.19|7.2|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|-0.0|239.8|124.5|39.92|4247.5|121.5|14.44|262.7|11600.0|827.9999999999999|465.00000000000006|300.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
-1950.0|0.0|190.3|124.5|39.92|248.5|8900.0|22.275|6412.5|125.0|1154.0|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-2500.0|0.0|239.8|-2200.0|-752.75|248.5|-2700.0|22.275|24270.0|72.0|546.0|13.0|6.0|2.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
10300.0|0.0|239.8|92.0|39.92|-4232.5|121.5|22.275|262.7|-2000.0|12.19|13.0|250.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|1
147.0|0.0|5390.0|-2400.0|39.92|4835.0|121.5|411.00000000000006|-2635.0|125.0|12.19|13.0|6.0|3.65|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|109.0|23.36|237.6|2450.0|505.0|262.7|125.0|232.50000000000003|13.0|6.0|94.5|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-3225.0|0.0|4820.0|124.5|39.92|248.5|121.5|22.275|262.7|118.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|25.38|248.5|121.5|22.275|262.7|101.0|12.19|13.0|6.0|3.56|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
2050.0|-0.0|239.8|124.5|39.92|248.5|121.5|-362.75|7192.5|125.0|12.19|13.0|5.0|52.75|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
1600.0|0.0|239.8|124.5|39.92|-4750.0|121.5|22.275|262.7|125.0|12.19|9.2|2.0|124.0|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
86.0|0.0|239.8|124.5|39.92|21420.0|101.0|22.275|262.7|2525.0|348.5|13.0|6.0|343.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
151.0|0.0|239.8|124.5|835.2499999999999|17580.0|121.5|22.275|22180.0|125.0|12.19|1340.0|6.0|3.56|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|271.2|124.5|2305.0|248.5|105.0|22.275|262.7|51.0|12.19|13.0|3.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
9000.0|0.0|207.2|6050.0|-880.5|248.5|10400.0|24.86|5657.5|125.0|12.19|400.0|-25.0|2.16|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|13319.999999999998|121.5|11.32|9870.0|125.0|12.19|7.2|5.0|3.56|200.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|925.0|239.8|123.0|39.92|248.5|9000.0|22.275|211.9|125.0|12.19|9.5|6.0|3.56|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|248.5|2350.0|-360.75|262.7|125.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|9800.0|39.92|248.5|3900.0|22.275|274.7|103.0|12.19|-162.5|6.0|1.76|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|86.0|27.56|248.5|121.5|1318.0|262.7|87.0|12.19|13.0|6.0|148.5|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
147.0|0.0|3625.0|124.5|39.92|8790.0|102.0|22.275|11185.0|125.0|12.19|835.0|-75.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
147.0|-0.0|3987.5|124.5|39.92|248.5|-2325.0|22.275|210.3|125.0|9.46|11.4|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|248.5|103.0|22.275|262.7|2775.0|12.19|13.0|8.0|-59.5|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|20.0|239.8|124.5|39.2|189.1|121.5|16.07|162.2|125.0|-182.5|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-1650.0|0.0|850.0|124.5|144.5|248.5|121.5|22.275|12960.0|125.0|12.19|-287.5|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|17.0|19340.0|124.5|1644.0000000000002|248.5|13100.0|22.275|262.7|4900.0|558.0|570.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|-858.5000000000001|248.5|121.5|22.275|262.7|125.0|12.19|10.4|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|-4792.5|124.5|39.92|248.5|121.5|20.52|5087.5|86.0|12.19|13.0|500.0|123.0|100.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|-4032.500000000001|124.5|1371.0|248.5|121.5|21.28|142.4|125.0|12.19|13.0|-200.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|119.0|3200.0|253.0|11645.0|125.0|524.0|13.0|200.0|3.56|-25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|102.0|39.92|248.5|121.5|22.275|262.7|125.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|-0.0|22070.0|124.5|39.92|248.5|121.5|22.275|3040.0|125.0|547.0|13.0|6.0|235.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|-4182.5|124.5|39.92|4962.5|2975.0|843.5|262.7|2200.0|5.99|11.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|32.0|154.0|124.5|39.92|248.5|121.5|22.275|262.7|107.0|12.19|13.0|200.0|55.25|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
-2525.0|1450.0|239.8|-2900.0|20.59|4660.0|121.5|15.84|262.7|75.0|12.19|13.0|6.0|136.5|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|-4552.5|124.5|39.92|248.5|121.5|22.275|262.7|102.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|88.0|39.92|248.5|121.5|22.275|262.7|-3025.0|7.19|13.0|500.0|3.56|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
-1025.0|0.0|-5247.5|105.0|892.0|248.5|121.5|22.275|253.7|125.0|12.19|960.0|100.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|76.0|39.92|248.5|9200.0|22.275|262.7|125.0|4.55|13.0|100.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
147.0|0.0|239.8|124.5|-909.0|5995.0|121.5|22.275|262.7|1775.0|334.5|13.0|6.0|3.56|2.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
5600.0|0.0|239.8|124.5|19.69|248.5|111.0|22.275|262.7|-1950.0|831.0|-327.5|5.0|3.54|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|30.0|276.6|124.5|39.92|248.5|121.5|22.275|17790.0|125.0|801.0|980.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|17940.0|124.5|39.92|248.5|9700.0|22.275|262.7|-3000.0|12.19|9.5|4.0|2.57|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|6770.0|4750.0|23.02|262.7|1700.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|34.2|22720.0|10000.0|22.275|145.8|9100.0|12.19|420.0|6.0|-56.75|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
147.0|0.0|4740.0|124.5|1611.4999999999998|248.5|117.0|22.275|262.7|125.0|830.0000000000001|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
3300.0|0.0|186.8|124.0|39.92|248.5|121.5|22.275|15890.0|103.0|12.19|13.0|250.0|405.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|31.0|239.8|124.5|1305.0|-5477.5|-2400.0|22.275|262.7|1900.0|12.19|13.0|6.0|77.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|3189.0|208.2|121.5|22.275|262.7|125.0|12.19|13.0|6.0|3.56|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|230.9|124.5|981.25|248.5|99.0|22.275|18240.0|125.0|8.21|-275.0|6.0|2.97|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
147.0|0.0|244.9|124.5|39.92|-2950.0|121.5|22.275|5900.0|9100.0|1062.0|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|239.8|4650.0|3925.0|5575.0|7800.0|22.275|157.8|125.0|12.19|13.0|50.0|3.56|-75.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
106.0|0.0|239.8|-2600.0|-795.25|248.5|121.5|1063.5|262.7|81.0|12.19|13.0|6.0|297.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|2902.0|9555.0|10800.0|22.275|5365.0|125.0|12.19|665.0|4.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|9700.0|39.92|248.5|121.5|22.275|262.7|1925.0|12.19|-220.00000000000003|6.0|59.5|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
77.0|0.0|239.8|124.5|39.92|-5175.0|121.5|22.275|262.7|9100.0|12.19|13.0|6.0|3.56|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|167.9|5000.0|22.275|262.7|125.0|8.2|192.5|2.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
147.0|0.0|239.8|9900.0|39.92|198.8|81.0|16.9|22840.0|125.0|10.28|13.0|4.0|2.86|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
-2650.0|0.0|239.8|5350.0|1440.0|4930.0|121.5|838.0000000000001|262.7|7900.0|12.19|267.5|-100.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|161.7|121.5|343.5|6285.0|125.0|12.19|10.5|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-3375.0|0.0|239.8|124.5|542.75|215.0|121.5|22.275|262.7|125.0|12.19|13.0|6.0|3.56|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|17050.0|124.5|39.92|248.5|121.5|22.275|262.7|71.0|10.16|13.6|250.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|5000.0|39.92|248.5|121.5|20.65|8445.0|125.0|12.19|13.0|6.0|68.25|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|46.5|248.5|121.5|22.275|262.7|125.0|692.0|550.0|-225.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
5600.0|-0.0|239.8|124.5|688.0|-5022.5|121.5|22.275|262.7|125.0|12.19|13.0|4.0|3.56|100.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|24170.0|124.5|41.09|248.5|121.5|12.07|262.7|6800.0|12.19|-235.0|6.0|3.56|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|8520.0|121.5|22.275|262.7|125.0|12.19|13.0|6.0|2.54|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|22.0|239.8|124.5|39.92|3592.4999999999995|13000.0|22.275|262.7|128.0|12.19|13.0|-225.0|3.56|50.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|38.79|248.5|80.0|1120.5|142.6|125.0|12.19|10.7|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
85.0|0.0|20980.0|4100.0|-891.75|248.5|121.5|22.275|262.7|125.0|12.19|11.3|3.0|3.56|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|86.0|39.92|5220.0|-2550.0|22.275|4562.5|125.0|8.21|13.0|6.0|-75.0|200.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
147.0|0.0|239.8|97.0|36.53|248.5|121.5|22.275|133.7|125.0|-150.5|295.0|100.0|3.19|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-3425.0|0.0|239.8|7900.0|39.92|248.5|111.0|22.275|16950.0|125.0|7.63|13.0|150.0|284.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
9200.0|45.0|239.8|4400.0|39.92|248.5|121.5|-420.75|-2357.5|125.0|12.19|13.0|6.0|-50.74999999999999|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|2150.0|39.92|248.5|121.5|608.5|262.7|125.0|12.19|13.0|6.0|3.81|2.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
1725.0|0.0|239.8|98.0|4616.0|248.5|121.5|22.275|8270.0|125.0|7.44|13.0|6.0|2.21|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
