num__CZAS_POSIADANIA|num__L_WIAD_POCZTA_G|num__DZIEN_MIN|num__DZIEN_L_POL|num__DZIEN_OPLATA|num__WIECZOR_MIN|num__WIECZ_L_POL|num__WIECZ_OPLATA|num__NOC_MIN|num__NOC_L_POL|num__NOC_OPLATA|num__MIEDZY_MIN|num__MIEDZY_L_POL|num__MIEDZY_OPLATA|num__L_POL_BIURO|cat__STAN_9|cat__KOD_OBSZARU_408.0|cat__KOD_OBSZARU_415.0|cat__KOD_OBSZARU_510.0|cat__KOD_OBSZARU_9.0|cat__PLAN_MIEDZY_0.0|cat__PLAN_MIEDZY_1.0|cat__PLAN_MIEDZY_9.0|cat__POCZTA_G_0.0|cat__POCZTA_G_1.0|cat__POCZTA_G_9.0|REZYGN
84.0|0.0|159.5|125.0|30.564999999999998|247.1|90.0|21.0|187.9|100.0|8.46|7.2|4.0|1.94|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
137.0|-0.0|179.45|113.0|30.564999999999998|201.4|79.0|18.73|203.0|100.0|9.21|10.3|4.0|2.89|4.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|179.45|64.0|24.94|201.4|100.0|23.29|321.3|98.0|14.46|8.9|1.0|2.4|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
54.0|0.0|179.45|101.0|30.564999999999998|201.4|83.0|17.38|127.8|53.0|9.11|8.5|4.0|2.3|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
85.0|0.0|102.0|101.0|17.34|201.4|100.0|22.97|148.2|105.0|6.67|10.3|4.0|2.78|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
150.0|0.0|126.0|99.0|21.42|201.4|73.0|20.27|203.0|100.0|12.83|10.2|6.0|2.75|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|168.4|125.0|30.564999999999998|201.4|100.0|20.72|203.0|102.0|9.11|11.1|2.0|3.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
35.0|0.0|179.45|101.0|30.564999999999998|258.2|129.0|17.095|203.0|77.0|9.11|8.7|4.0|2.35|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
98.0|0.0|206.5|92.0|35.11|201.4|152.0|17.095|203.0|100.0|10.48|12.4|5.0|3.35|5.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
112.0|0.0|217.1|76.0|30.564999999999998|201.4|100.0|17.095|185.7|91.0|9.11|10.3|3.0|2.78|2.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
100.0|0.0|229.6|101.0|39.03|201.4|108.0|17.48|166.2|91.0|7.48|10.8|2.0|2.92|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
98.0|0.0|278.3|101.0|30.564999999999998|93.4|143.0|17.095|203.0|42.0|4.84|9.7|5.0|2.62|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
84.0|0.0|138.6|102.0|30.564999999999998|199.0|100.0|16.92|204.1|100.0|9.18|7.8|4.0|2.11|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
94.0|0.0|179.45|101.0|39.85|279.3|109.0|23.74|234.2|100.0|9.11|2.0|2.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
100.0|0.0|181.5|129.0|30.564999999999998|130.7|100.0|11.11|203.0|118.0|8.39|8.5|4.0|2.78|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
66.0|0.0|179.45|91.0|28.44|201.4|100.0|19.55|203.0|118.0|8.63|10.3|4.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1
98.0|31.0|121.0|105.0|20.57|218.9|98.0|18.61|226.7|110.0|9.11|10.3|4.0|3.24|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
100.0|0.0|179.45|101.0|30.564999999999998|201.4|100.0|9.42|240.1|112.0|9.11|10.3|4.0|2.86|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
96.0|0.0|145.8|101.0|24.79|192.2|100.0|16.34|165.1|96.0|7.43|10.3|2.0|2.67|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
100.0|0.0|222.8|101.0|37.88|163.2|100.0|13.87|203.0|100.0|7.23|10.3|6.0|3.02|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
73.0|0.0|179.45|80.0|30.564999999999998|201.4|115.0|17.095|201.4|100.0|9.06|7.5|3.0|2.03|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|179.45|91.0|44.93|160.9|115.0|13.68|198.6|100.0|8.94|10.3|5.0|2.51|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
21.0|0.0|179.45|78.0|30.564999999999998|109.7|79.0|9.32|247.4|108.0|11.13|6.8|4.0|1.84|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|157.1|134.0|26.71|184.9|122.0|15.72|197.2|100.0|9.11|8.5|4.0|2.78|4.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
133.0|0.0|127.3|101.0|21.64|201.4|100.0|21.36|135.0|88.0|9.11|10.3|3.0|2.78|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
100.0|0.0|187.9|101.0|31.94|201.4|100.0|16.75|203.0|100.0|7.52|10.3|4.0|1.3|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
25.0|0.0|179.45|90.0|30.564999999999998|201.4|72.0|17.095|203.0|100.0|9.11|8.4|5.0|2.27|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
64.0|0.0|97.2|80.0|16.52|201.4|90.0|15.83|189.0|92.0|8.5|10.3|6.0|2.78|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
85.0|0.0|179.45|85.0|44.17|242.3|100.0|20.6|168.8|72.0|7.6|5.4|1.0|1.46|-0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
126.0|0.0|179.45|112.0|43.61|199.5|90.0|17.095|203.0|122.0|8.47|10.3|4.0|1.89|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|179.45|77.0|28.82|201.4|87.0|10.54|219.4|92.0|9.87|10.3|4.0|2.78|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|-0.0|239.7|101.0|40.75|282.9|100.0|24.05|203.0|88.0|9.11|8.7|4.0|2.35|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
224.0|0.0|179.45|101.0|30.564999999999998|160.0|103.0|13.6|203.0|100.0|9.56|5.0|2.0|1.35|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|1
117.0|0.0|239.9|84.0|40.78|174.8|100.0|17.095|209.5|100.0|9.11|9.8|2.0|2.65|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|142.3|101.0|24.19|201.4|100.0|16.56|239.3|81.0|10.77|16.0|4.0|4.32|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
100.0|0.0|184.1|101.0|31.3|327.0|100.0|27.8|212.5|106.0|9.56|7.5|6.0|2.03|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
141.0|0.0|206.9|126.0|35.17|264.4|126.0|22.47|203.0|100.0|9.11|10.3|4.0|2.51|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
51.0|0.0|179.45|114.0|44.18|176.2|100.0|14.98|203.0|112.0|9.11|15.3|4.0|4.13|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
100.0|0.0|179.45|122.0|30.564999999999998|283.1|100.0|24.06|203.0|100.0|8.88|12.5|3.0|2.78|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
96.0|45.0|179.45|124.0|30.564999999999998|201.4|100.0|11.93|263.6|102.0|9.11|10.3|4.0|2.78|3.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
112.0|16.0|179.45|101.0|30.564999999999998|201.4|123.0|11.07|200.0|100.0|9.11|11.3|4.0|3.05|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0
129.0|0.0|179.45|131.0|32.79|185.5|101.0|15.77|205.2|130.0|9.11|10.9|4.0|2.94|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
163.0|0.0|179.45|101.0|30.564999999999998|113.4|108.0|9.64|180.2|100.0|9.11|12.5|4.0|3.38|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
67.0|40.0|179.45|65.0|17.83|216.3|93.0|18.39|217.4|100.0|9.11|9.6|4.0|2.59|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
140.0|0.0|179.45|101.0|29.44|201.4|106.0|16.73|209.3|100.0|9.42|11.2|5.0|2.78|3.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
100.0|0.0|119.4|101.0|20.3|201.4|92.0|23.23|203.0|100.0|9.11|12.4|7.0|3.35|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|250.3|101.0|42.55|260.6|100.0|22.15|195.0|104.0|8.78|13.3|2.0|2.78|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
100.0|0.0|178.3|98.0|30.31|282.6|110.0|17.095|181.0|100.0|8.15|10.3|4.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
112.0|0.0|243.4|101.0|30.564999999999998|182.1|100.0|17.095|259.2|100.0|9.11|10.3|4.0|3.46|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
78.0|0.0|179.45|101.0|26.35|201.4|101.0|17.095|203.0|125.0|7.0|11.8|5.0|3.19|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
100.0|0.0|179.45|101.0|30.564999999999998|201.4|102.0|17.32|203.2|100.0|9.14|10.3|3.0|2.32|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
58.0|29.0|240.4|80.0|40.87|118.9|91.0|17.095|203.0|100.0|9.11|11.2|3.0|3.02|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|190.3|101.0|32.35|201.4|96.0|25.61|203.0|134.0|9.66|8.0|3.0|2.16|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|179.45|76.0|47.26|201.4|74.0|15.02|203.0|100.0|9.88|8.3|4.0|2.24|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
113.0|0.0|179.45|101.0|26.35|330.6|106.0|17.095|189.4|100.0|9.11|13.5|3.0|2.78|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
81.0|0.0|153.5|99.0|26.1|201.4|100.0|16.8|198.5|86.0|8.93|10.3|2.0|1.7|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|273.4|101.0|30.564999999999998|201.4|100.0|13.09|245.8|112.0|11.06|12.3|6.0|3.32|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
99.0|0.0|179.45|93.0|30.564999999999998|265.7|95.0|22.58|203.0|100.0|9.11|12.4|4.0|3.35|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0
100.0|0.0|133.1|114.0|30.564999999999998|201.4|82.0|17.095|203.0|103.0|5.92|6.8|3.0|1.84|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0
135.0|0.0|246.8|129.0|30.564999999999998|187.8|100.0|17.095|203.0|109.0|6.95|10.3|5.0|2.78|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
85.0|0.0|165.4|101.0|30.564999999999998|201.4|126.0|17.095|349.2|110.0|15.71|10.3|7.0|2.59|2.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
70.0|0.0|179.45|101.0|30.564999999999998|201.4|106.0|17.095|203.0|86.0|9.11|10.3|6.0|3.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
88.0|0.0|179.45|116.0|30.564999999999998|236.0|138.0|20.06|179.1|110.0|9.11|10.3|4.0|2.59|3.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
55.0|0.0|286.7|100.0|30.564999999999998|201.4|121.0|17.095|203.0|122.0|8.68|10.3|5.0|1.86|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|179.45|114.0|19.94|201.1|61.0|17.09|107.9|100.0|9.11|12.2|3.0|3.29|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|179.45|101.0|30.564999999999998|201.4|118.0|17.095|173.4|92.0|7.8|6.3|3.0|2.78|4.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0
85.0|0.0|127.9|107.0|30.564999999999998|201.4|124.0|23.05|202.2|76.0|9.1|10.3|5.0|3.38|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
86.0|0.0|225.5|107.0|38.34|246.3|105.0|20.94|245.7|81.0|11.06|10.3|2.0|2.65|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
91.0|-0.0|149.0|115.0|25.33|245.3|105.0|20.85|260.0|94.0|11.7|8.3|3.0|2.78|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
149.0|0.0|198.9|77.0|30.564999999999998|274.0|100.0|23.29|190.7|100.0|9.11|14.3|9.0|3.86|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0
97.0|0.0|256.4|125.0|30.564999999999998|201.4|100.0|17.095|222.7|101.0|10.02|10.3|1.0|3.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1
100.0|0.0|264.8|124.0|30.564999999999998|201.4|100.0|17.095|203.0|115.0|7.22|10.3|2.0|4.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1
100.0|0.0|179.45|101.0|30.564999999999998|180.5|69.0|17.095|223.6|100.0|10.06|9.3|2.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
54.0|0.0|159.8|101.0|30.564999999999998|264.0|64.0|22.44|115.7|100.0|5.21|9.7|7.0|2.78|2.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
11.0|0.0|190.6|86.0|32.4|220.1|122.0|18.71|180.3|100.0|8.11|6.0|4.0|1.62|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0
109.0|-0.0|184.0|120.0|30.564999999999998|120.4|100.0|10.23|203.0|86.0|6.92|10.3|4.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
90.0|-0.0|261.8|128.0|30.564999999999998|220.6|100.0|18.75|203.0|100.0|6.15|9.6|4.0|2.59|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|179.45|109.0|25.14|201.4|100.0|19.41|299.7|90.0|9.11|9.6|4.0|2.59|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
144.0|0.0|106.4|101.0|30.564999999999998|108.1|113.0|9.19|203.0|111.0|9.38|10.3|5.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
91.0|0.0|179.45|75.0|22.73|195.3|87.0|16.6|280.5|89.0|9.11|5.9|4.0|1.59|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
100.0|0.0|193.5|85.0|32.9|220.2|100.0|17.095|272.4|111.0|12.26|10.3|5.0|2.3|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
71.0|0.0|179.45|101.0|30.29|167.8|100.0|17.095|203.0|100.0|8.19|13.6|3.0|3.67|3.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1
132.0|36.0|226.2|101.0|30.564999999999998|201.4|125.0|15.44|258.8|100.0|11.65|10.5|4.0|2.84|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1
112.0|0.0|170.4|103.0|28.97|200.2|100.0|17.02|203.0|100.0|9.11|10.3|4.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
86.0|0.0|70.9|101.0|12.05|166.7|121.0|17.095|244.9|100.0|11.02|10.3|4.0|2.78|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0
100.0|34.0|194.4|101.0|30.564999999999998|254.9|100.0|17.095|203.0|100.0|9.11|17.2|9.0|4.64|2.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
44.0|0.0|179.45|101.0|30.564999999999998|201.4|83.0|13.99|240.7|106.0|10.83|10.6|2.0|2.86|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
78.0|0.0|75.0|101.0|30.564999999999998|248.7|87.0|21.14|176.0|83.0|7.92|10.3|6.0|2.57|3.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
149.0|0.0|179.45|101.0|30.564999999999998|136.3|100.0|11.59|181.7|100.0|9.11|6.3|3.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
100.0|33.0|96.6|101.0|16.42|315.4|98.0|26.81|163.3|117.0|7.35|6.2|4.0|2.78|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
100.0|20.0|179.45|101.0|36.48|235.1|100.0|19.98|203.0|132.0|9.11|10.3|12.0|4.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
100.0|0.0|148.5|101.0|25.25|201.4|42.0|12.45|203.0|83.0|13.01|9.9|6.0|2.67|3.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
50.0|0.0|179.45|101.0|30.564999999999998|161.4|106.0|13.72|225.1|110.0|9.11|11.7|5.0|3.16|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
141.0|0.0|149.7|101.0|30.564999999999998|201.4|118.0|13.81|220.3|115.0|9.91|10.3|4.0|2.05|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
140.0|0.0|149.8|134.0|30.564999999999998|164.4|98.0|13.97|294.7|124.0|13.26|10.3|2.0|2.19|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
99.0|0.0|190.4|102.0|30.564999999999998|158.1|107.0|17.095|271.5|92.0|12.22|11.2|4.0|3.02|2.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
166.0|0.0|181.4|108.0|30.84|201.4|54.0|21.57|112.3|100.0|9.11|10.3|6.0|3.13|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0
124.0|0.0|151.1|123.0|30.564999999999998|187.4|100.0|15.93|255.4|93.0|11.49|10.3|3.0|1.43|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
74.0|0.0|155.7|101.0|30.564999999999998|201.4|63.0|14.76|257.4|97.0|11.58|10.3|4.0|2.19|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
117.0|0.0|179.45|95.0|30.564999999999998|256.1|110.0|17.095|212.7|92.0|9.57|13.3|13.0|3.59|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
85.0|0.0|222.3|132.0|37.79|231.5|100.0|17.095|223.5|75.0|10.06|11.0|4.0|2.97|3.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
36.0|16.0|149.4|111.0|25.4|131.8|100.0|11.2|203.0|87.0|5.97|10.3|4.0|1.81|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
102.0|0.0|233.8|101.0|30.564999999999998|221.6|100.0|18.84|203.0|106.0|9.11|10.3|4.0|2.78|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
76.0|0.0|204.2|100.0|34.71|292.6|139.0|24.87|203.0|105.0|10.99|10.5|2.0|2.84|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
165.0|0.0|242.9|126.0|30.564999999999998|201.4|100.0|17.83|228.4|100.0|10.28|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
130.0|0.0|150.4|101.0|25.57|230.5|99.0|19.59|186.3|76.0|9.11|12.3|4.0|3.32|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|179.45|119.0|35.51|252.4|100.0|17.095|203.0|120.0|12.61|12.8|4.0|3.46|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
55.0|0.0|191.9|101.0|32.62|256.1|110.0|21.77|203.7|101.0|9.17|14.3|4.0|3.86|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1
92.0|0.0|130.7|113.0|30.564999999999998|260.6|100.0|22.15|203.0|98.0|10.99|10.3|4.0|2.78|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
100.0|33.0|119.6|104.0|30.564999999999998|278.7|88.0|23.69|203.0|175.0|9.11|5.9|2.0|1.59|2.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
18.0|0.0|273.6|93.0|46.51|114.6|100.0|9.74|203.0|100.0|9.11|8.2|4.0|2.21|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
161.0|0.0|156.1|114.0|30.564999999999998|180.3|63.0|15.33|203.0|115.0|9.11|10.3|9.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
100.0|36.0|178.7|134.0|30.38|178.6|102.0|15.18|203.0|82.0|9.11|8.0|4.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
144.0|0.0|177.5|101.0|30.18|201.4|100.0|17.095|180.5|118.0|8.12|11.9|4.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
75.0|0.0|211.3|61.0|35.92|105.6|100.0|8.98|203.0|63.0|7.92|9.7|4.0|2.62|4.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
95.0|0.0|175.2|91.0|29.78|244.4|100.0|20.77|203.0|100.0|9.11|7.5|4.0|2.78|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|114.3|102.0|19.43|190.3|103.0|16.18|203.0|100.0|9.11|10.3|7.0|2.78|3.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0
124.0|28.0|251.4|104.0|42.74|225.1|89.0|19.13|251.9|121.0|11.34|7.5|5.0|2.03|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
100.0|0.0|216.9|101.0|36.87|207.4|120.0|17.63|221.7|110.0|9.98|17.5|5.0|4.73|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1
109.0|0.0|179.45|138.0|36.92|145.5|100.0|12.37|203.0|76.0|12.63|9.3|4.0|2.51|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
80.0|0.0|179.45|97.0|35.07|154.9|100.0|17.095|263.6|82.0|11.86|12.4|12.0|3.35|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
41.0|0.0|159.3|101.0|30.564999999999998|125.9|75.0|10.7|261.9|76.0|11.79|10.3|4.0|3.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
136.0|0.0|143.1|101.0|24.33|236.6|100.0|17.095|203.0|120.0|10.25|10.3|4.0|2.78|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
92.0|0.0|179.45|122.0|26.18|329.8|88.0|17.095|203.0|117.0|12.96|10.3|2.0|1.51|3.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
100.0|0.0|179.45|69.0|31.72|222.0|116.0|17.095|203.0|138.0|10.57|10.3|4.0|3.13|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|26.0|179.45|114.0|30.564999999999998|199.5|100.0|16.96|169.7|98.0|7.64|10.3|4.0|2.78|5.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1
