Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
30.0|radio-tv||||9.0|38.0||skilled||good
|9|5433.0||9|9.0|||9||good
-300.0|||||4.0|||unskilled-resident||good
|radio-tv|43280.0||single-male||2160.0||unskilled-resident||good
|9|223040.0|9|female-divorced||24.0||9||good
12.0|9|2930.0||female-divorced||||skilled|1.0|good
|9||||||||1.0|good
|||9|9||27.0|||1.0|bad
|retraining||one-year|married-male||-540.0|2.0|||good
|||over-seven||||2.0|9|9.0|bad
|new-car|||9||49.0||unskilled-resident||good
9.0|||||||||1.0|good
||2384.0||single-male|9.0||9.0||9.0|bad
12.0|new-car|||9|9.0|||management|9.0|good
18.0|furniture|||female-divorced|4.0|400.0|1.0||9.0|bad
9.0|||four-years|||||skilled||good
|9|1289.0|four-years||1.0|||||good
|domestic-app|48680.0|||||9.0|9||bad
|furniture|89840.0|||9.0||2.0|||bad
12.0|radio-tv|30800.0|||||||1.0|good
|new-car||9|||||skilled|1.0|good
||1572.0||||36.0||unskilled-resident||good
|new-car|||||20.0|||9.0|bad
||1358.0|over-seven||||1.0||1.0|bad
|9|74480.0|9||||9.0|unskilled-resident|1.0|bad
960.0||28840.0|9|9||23.0|9.0|skilled|1.0|bad
960.0|business|||single-male|||9.0||9.0|bad
18.0||55500.0|||9.0|||skilled|1.0|bad
24.0|business|3863.0||||||||good
|9|186320.0|9||||1.0|||good
9.0|furniture||9|||30.0||9||bad
-480.0||36740.0|9||4.0|34.0|9.0|||bad
||-66980.0|||9.0||||1.0|bad
10.0|9|1275.0||female-divorced||||skilled||good
-480.0||56560.0||single-male|||9.0|9||good
1920.0|9|181040.0|four-years|single-male||74.0|||1.0|good
|radio-tv|||female-divorced||||||bad
18.0||164080.0|9|9|||9.0|9|1.0|good
|||||4.0||9.0||2.0|good
||||female-divorced|3.0|880.0|9.0||1.0|bad
|9||||4.0|1920.0||unskilled-resident|2.0|bad
|||one-year||||9.0|9||good
|used-car|-72640.0|four-years|9|||1.0||1.0|good
18.0||||||22.0||9|9.0|bad
|9|12204.0||||48.0|1.0|||good
|||9|9||27.0|1.0||1.0|good
240.0|||||||9.0|9|2.0|good
30.0||||9|4.0||1.0|||bad
12.0|new-car|-12800.0|four-years|male-divorced|2.0|1960.0||9|9.0|good
21.0|business|73040.0|||3.0|-540.0|2.0|||good
1440.0||122400.0|four-years|||32.0||9|1.0|bad
||3914.0|9|male-divorced|2.0|38.0||||bad
240.0|9|1858.0|one-year|female-divorced||22.0||skilled||good
|9||9|9|4.0||||9.0|bad
1200.0|9|1979.0|over-seven|9|2.0|35.0|9.0|||good
480.0||2116.0|||2.0|3280.0|9.0||9.0|good
|new-car||seven-years|single-male||||||bad
42.0|||||4.0|1440.0||||good
||3832.0|||4.0||1.0||9.0|good
|9|||female-divorced|9.0|28.0||skilled|9.0|good
||1553.0|9||3.0||1.0|9||bad
||1444.0|||9.0||9.0|||good
-180.0|9|-39600.0||||19.0|2.0||9.0|bad
||-27100.0|one-year|female-divorced|||1.0||9.0|bad
960.0|education|111440.0||single-male|4.0||3.0|skilled||good
24.0|radio-tv|1376.0|seven-years||||1.0|skilled||good
||15653.0|9|||||9||good
|||||3.0||9.0|skilled||good
||||single-male|||2.0|||bad
|education||9|||27.0||unemployed-non-resident|9.0|bad
||104640.0|over-seven|9|4.0|||unskilled-resident|1.0|good
|education|||single-male|9.0|800.0|1.0||1.0|bad
||-37020.0|||2.0|33.0|9.0||1.0|good
-360.0||||||32.0|2.0|||good
||7980.0||9||27.0|||9.0|bad
2400.0|furniture|-91660.0|9|9||||skilled|9.0|good
12.0|||9|female-divorced|2.0||9.0|skilled|9.0|bad
960.0|||seven-years|9|3.0|38.0|1.0|||bad
||684.0||9|||||9.0|bad
||7476.0|seven-years||1.0|||management||good
12.0||||||37.0|9.0|unskilled-resident|1.0|bad
24.0||92120.0||single-male||||||bad
1440.0|new-car||over-seven|9|||4.0||1.0|bad
480.0||46920.0||single-male|||9.0|||good
-280.0|||unemployed|||||skilled||good
12.0|new-car|-17760.0||9|9.0|41.0||9||bad
48.0|9|-204440.0|seven-years||||||1.0|good
||4221.0|||1.0|||skilled|1.0|good
360.0||254440.0||single-male|1.0|41.0||skilled|1.0|good
|9|||married-male||23.0|9.0|||good
240.0|9|900.0||9|2.0|23.0|9.0|9|1.0|bad
21.0|9|||single-male||50.0|2.0|||good
6.0|furniture|21000.0|||1.0||||1.0|good
|education|1047.0|9|9|||9.0|unskilled-resident||good
||-126280.0||single-male||||||good
|furniture||four-years|9||-680.0||9||good
|||||9.0|1080.0|9.0||1.0|good
|9|||single-male|4.0||9.0||9.0|bad
30.0|radio-tv|60340.0|||4.0||1.0||1.0|good
||331120.0|four-years|single-male|9.0||9.0|9|9.0|good
36.0||-114840.0|seven-years|single-male||31.0|2.0|skilled|9.0|good
60.0|9||||4.0||||9.0|good
|9|-41600.0|9||||9.0|9|1.0|good
21.0|||one-year|||1640.0|||2.0|bad
|radio-tv||||9.0|520.0|1.0|management||good
|9|5150.0|9|single-male|4.0|33.0||||good
|||four-years||2.0|24.0|1.0|skilled|9.0|bad
1920.0|9|||single-male|4.0||9.0|unskilled-resident|1.0|good
18.0|||9||9.0||1.0|skilled||good
120.0|education|-30760.0|||2.0||1.0|||good
|9|2279.0||||||||good
|radio-tv|1478.0||||||skilled|1.0|good
24.0|||||9.0|47.0||9|1.0|good
2880.0|business|9857.0|seven-years|||2480.0|2.0||2.0|good
60.0|new-car|-130540.0|four-years|||||skilled|9.0|good
|9|1347.0||single-male|2.0||9.0|||good
36.0|new-car|2862.0||single-male|||1.0|||good
9.0|radio-tv||||4.0|35.0||||good
960.0||73020.0|four-years|single-male|||1.0|||good
15.0|furniture|975.0|four-years||||9.0||1.0|good
15.0|9|210480.0|four-years|9|2.0|25.0|1.0|unskilled-resident||good
480.0|radio-tv|||single-male|1.0|580.0||9||good
120.0|9|4716.0|||||2.0|||good
24.0||2284.0|9|9||||||good
||||9||50.0|9.0|skilled|1.0|good
240.0|||||3.0|29.0||skilled|9.0|good
12.0|9|||||3040.0|1.0||1.0|good
720.0||144000.0||single-male|2.0|-480.0||||good
15.0|||9|9||||9|9.0|good
12.0||||female-divorced|4.0|-580.0||||bad
||||single-male||46.0||skilled||bad
||1377.0|||2.0||1.0|||good
30.0|||||2.0|820.0|9.0||1.0|good
27.0|business|2528.0||female-divorced|1.0||||9.0|good
||212960.0|9|female-divorced||||9||good
48.0|||9|single-male|9.0|1920.0||skilled|9.0|bad
|||one-year|female-divorced|3.0|||||bad
|radio-tv||||9.0|||skilled||good
9.0|radio-tv|||9|2.0||9.0|||good
-360.0|radio-tv|25160.0|over-seven|single-male|3.0|||management||good
|9|1198.0||9|||1.0|9|9.0|bad
|9||||||||1.0|good
360.0|radio-tv|91040.0|9|single-male|4.0|25.0|||9.0|good
-1200.0|new-car||||2.0|540.0||||bad
|9|7596.0||single-male|||9.0|skilled|1.0|good
30.0|9|||9|2.0|40.0|9.0|||good
|9|1505.0|||9.0|32.0||management|1.0|good
||62960.0|||9.0|||9||good
|9|245920.0|9||4.0|31.0||||good
9.0||||9|||2.0|9|1.0|bad
6.0|education|433.0|one-year|female-divorced|||1.0|||bad
|new-car|24560.0||||24.0|1.0||1.0|bad
-180.0||15800.0|four-years|||66.0|1.0||9.0|good
2160.0||-51400.0|||9.0||||9.0|bad
6.0|||four-years||9.0||9.0|9|1.0|good
|||four-years|married-male||940.0||unskilled-resident||good
720.0||1882.0|||4.0|500.0|||9.0|bad
1920.0|business||over-seven||3.0||1.0||9.0|bad
|business||9|9|4.0|36.0||skilled|9.0|good
1920.0||512240.0|||2.0|660.0||skilled|9.0|good
24.0|radio-tv|1987.0|four-years||4.0|21.0|1.0||2.0|bad
|||seven-years|9|9.0|44.0|9.0|unskilled-resident||good
|used-car||four-years||||9.0||1.0|good
320.0||3380.0||female-divorced|1.0|37.0|9.0|skilled|2.0|good
36.0||||female-divorced|9.0|29.0|9.0|||good
||11560.0|four-years|9|4.0|||management||bad
|new-car|||||35.0|1.0|||good
|||seven-years|||45.0|2.0|9|2.0|good
|9|4280.0||||-520.0||||bad
24.0|new-car|||single-male|3.0|1280.0|9.0|9|9.0|good
||1048.0||||-460.0|1.0|||good
840.0|radio-tv||9||||1.0|skilled||good
480.0||2483.0||single-male||||9|1.0|good
|furniture|||||2400.0|||1.0|good
|9||||1.0||2.0|unskilled-resident|1.0|good
15.0||200880.0|9|female-divorced|9.0|-460.0||||good
|||9|female-divorced|1.0|37.0||unskilled-resident|9.0|bad
|9||||9.0|||9|9.0|good
||3029.0|seven-years||2.0|33.0|9.0|skilled||good
|furniture||9||9.0|49.0|9.0|9|9.0|good
-360.0|9||one-year||||1.0|||bad
|||||9.0|-460.0|1.0|unskilled-resident|1.0|good
1200.0|||||2.0|25.0|2.0||1.0|good
240.0||1555.0|||4.0|||||bad
-480.0|9||seven-years|9||32.0|9.0||1.0|bad
|9|1299.0|four-years|single-male||5920.0||unemployed-non-resident|2.0|good
15.0||1271.0||single-male||3120.0|9.0|skilled|9.0|bad
|new-car|||single-male|2.0|2480.0||9|1.0|good
960.0|||over-seven|9|3.0||2.0|skilled|1.0|bad
-300.0|new-car||over-seven|female-divorced|||||9.0|good
|||four-years|||||||bad
12.0|radio-tv|2214.0|||9.0|||unskilled-resident|1.0|good
||||9||30.0|||1.0|bad
||2463.0|||9.0||||1.0|good
480.0||1155.0|over-seven|married-male|9.0||2.0|9||good
|furniture|||male-divorced||-620.0|1.0|9|1.0|bad
200.0|||||||1.0|||good
|||||4.0||9.0|skilled|1.0|good
|||over-seven|single-male|4.0|||9||good
-480.0|used-car||||4.0||1.0|||good
|||||||2.0||1.0|bad
||-65500.0|9|||36.0|||1.0|good
960.0|radio-tv|2223.0|over-seven|||1040.0||||good
||||9|4.0|||||good
|new-car||9|female-divorced||||skilled|1.0|bad
|new-car|||9||1480.0|2.0|||good
|||9|||25.0||9|1.0|good
|used-car|5711.0||||38.0|||1.0|good
18.0|9||unemployed|female-divorced|9.0|||9||good
39.0||197320.0|||2.0|25.0|9.0||9.0|bad
||1940.0|9|9|4.0|4800.0||9|1.0|good
960.0|retraining|1410.0||9|2.0|||||good
12.0|9|836.0||9||||unskilled-resident|9.0|bad
20.0|used-car||||4.0|60.0||||good
18.0|business|77640.0||single-male||||||good
||||single-male||-800.0||9||good
|||over-seven|||-760.0|||9.0|good
-960.0||6224.0|9||4.0||||1.0|bad
|education|5998.0||9|3.0|||||bad
||||9||39.0|1.0|||bad
24.0|used-car||9|single-male|9.0||1.0|9||good
||1221.0|four-years|married-male|2.0||||9.0|good
|||||||9.0||1.0|good
|9|3062.0|||3.0||9.0|skilled|1.0|good
9.0||2301.0|one-year|||1760.0|1.0|skilled|9.0|good
1440.0|9|7511.0|over-seven|9||51.0|1.0|9|2.0|bad
|furniture||9|female-divorced||22.0|||1.0|good
|9|717.0||||54.0|2.0|9|1.0|good
-180.0|new-car|||single-male|9.0||9.0|||good
24.0|9||||4.0|||9||good
|||9|female-divorced|9.0|960.0|||1.0|good
20.0||4272.0||female-divorced|4.0|-480.0|2.0|9||good
||19520.0|9||9.0|||skilled||good
12.0|new-car||unemployed|9|||1.0|unemployed-non-resident||good
||185420.0|seven-years||1.0|||skilled||bad
-120.0|radio-tv||||9.0|26.0|1.0|||good
||-18600.0|over-seven|||65.0|9.0||9.0|good
3360.0|used-car|9283.0||single-male||-1100.0|9.0|9||good
|new-car|1778.0||female-divorced|1.0|26.0|2.0|unemployed-non-resident|1.0|bad
|business||9||||9.0|||good
6.0|||seven-years|married-male||-560.0|1.0|unskilled-resident||good
-720.0|used-car||seven-years|||||skilled||bad
48.0|domestic-app|||single-male||||9|1.0|bad
48.0|9|3931.0||9|||||2.0|bad
36.0|||||9.0|1080.0||||good
-120.0|domestic-app||four-years||9.0|62.0|1.0|||good
6.0|radio-tv||9||2.0||9.0|9|9.0|good
36.0||15857.0|9|||||management|9.0|good
18.0|||9|||||skilled|1.0|bad
12.0|||||2.0|-540.0|9.0|9||good
12.0|9|||9||24.0|1.0||1.0|good
2880.0||||9||41.0||skilled||bad
8.0|new-car|731.0|9||9.0|47.0|2.0||1.0|good
||3780.0|one-year|||||||good
|new-car|1602.0|over-seven||3.0|30.0||skilled||good
18.0||79320.0||||33.0||||bad
|||four-years|||36.0||9||bad
|||9|||47.0||||bad
48.0|9||9|||||9|9.0|good
|9|||9|9.0|||||good
18.0|9|1216.0||9||23.0||||bad
45.0|||over-seven||4.0|29.0||||bad
|9|5084.0|||9.0|42.0|9.0|9|1.0|good
||||9||||||bad
|9|86560.0||single-male|||2.0|skilled||bad
240.0|radio-tv||four-years|9||21.0|1.0||1.0|good
|9|||||1840.0|1.0|9|9.0|good
|used-car||over-seven||4.0||||9.0|good
|9||9|||-920.0|2.0|||good
||||single-male|2.0|-580.0|||9.0|bad
21.0|used-car|119720.0|four-years|||2240.0||9|1.0|good
18.0||77720.0||9||||9||bad
24.0|||seven-years|single-male|||1.0|||good
|9|3422.0|9|single-male||47.0|9.0|skilled||good
|9|3976.0|9|||35.0|1.0|skilled|1.0|good
|new-car|540880.0||9|4.0||2.0|skilled|9.0|bad
||1249.0||married-male||-560.0||||good
|radio-tv|||single-male|9.0|2360.0||9|1.0|good
240.0|radio-tv||9||||||1.0|bad
|||||9.0|||||bad
|||seven-years|9|9.0|||skilled||good
||1471.0|four-years|9|||||9.0|good
18.0|new-car|||9||32.0|9.0|9||bad
|||9|9|2.0|45.0|9.0|skilled||good
-480.0|new-car||||||1.0|||good
|||seven-years||9.0||9.0|||good
|||four-years||9.0||1.0||1.0|good
1200.0||158360.0|four-years|||29.0|1.0|9|1.0|bad
|9|||9|9.0|520.0||9||good
480.0|||9||9.0||2.0|skilled||good
18.0|||9|9|||1.0|9|1.0|bad
|9|||female-divorced|9.0||1.0|9||bad
||4526.0|one-year||2.0|32.0|9.0|unskilled-resident||good
|furniture|44200.0|||2.0||||9.0|bad
|||9|||||skilled||good
-360.0|||one-year||9.0||9.0|||good
-240.0||-66620.0|over-seven||||||9.0|good
36.0||7409.0|over-seven|9|2.0|||||good
|furniture|652.0|over-seven|female-divorced||||9|1.0|good
|||9||4.0||9.0|||good
6.0|new-car||||4.0||9.0|skilled||good
24.0||1382.0|seven-years||1.0|26.0||skilled||good
-300.0||||female-divorced|1.0|1920.0|1.0|skilled||good
12.0||||single-male|||1.0|unskilled-resident||good
11.0||||9|4.0|40.0||skilled||good
18.0|||9||4.0|1440.0|9.0|||good
||||single-male||||||good
9.0||1422.0||||27.0||management|9.0|bad
||||single-male|3.0||9.0|skilled|1.0|good
-480.0||7814.0|9|9|9.0||1.0|management|9.0|good
1920.0|9|371080.0|four-years|9|4.0||1.0|9|9.0|good
|new-car||over-seven||||2.0|||good
||||||1300.0|||9.0|good
1920.0|||seven-years||3.0|||skilled||bad
|education|63600.0|one-year|female-divorced||4240.0|1.0|||bad
-480.0|||||9.0|||skilled||good
|||9|9|9.0|||||bad
|||9|single-male||||9|1.0|good
|9|625920.0|one-year|single-male||||9||good
27.0|||9|9|||||2.0|good
|radio-tv||over-seven|single-male|4.0|46.0|9.0|skilled|9.0|good
|||9|9||38.0||9||good
36.0|used-car||||9.0||||1.0|good
18.0||1169.0|9||3.0||9.0|||good
2880.0|9|357880.0|seven-years|||31.0||9|9.0|good
21.0|||one-year||4.0|1120.0||management|1.0|good
||1592.0||female-divorced||35.0|1.0|skilled||good
15.0|9|-43720.0||female-divorced|4.0|2640.0|||1.0|good
18.0|furniture|||||42.0|1.0||1.0|bad
|9||9|9||43.0|9.0||1.0|bad
20.0||139400.0|9||9.0|44.0||skilled||good
|used-car|209540.0|||4.0|||9|1.0|good
-300.0||1386.0|four-years|married-male|||1.0|skilled|1.0|good
1920.0||1278.0||single-male|1.0||1.0||9.0|good
960.0||1107.0|||2.0|||9|2.0|good
21.0|9|-75260.0|9|||24.0|1.0|||good
-720.0|education|3711.0|9|married-male||27.0||9|1.0|good
15.0||3594.0|||||2.0|||good
9.0|||||9.0|33.0||unskilled-resident||good
36.0|9|178160.0|9|female-divorced|4.0||9.0|||good
480.0|||||||1.0||9.0|bad
30.0|9|2991.0||||25.0||||good
11.0|business|2142.0|9||9.0|28.0|||1.0|good
|business||four-years|single-male||||9|1.0|bad
|9|||female-divorced|9.0|32.0|||9.0|bad
10.0||||single-male|||1.0|9||good
|new-car|297920.0|over-seven||||9.0|||bad
|||9|male-divorced|9.0|||||bad
-480.0||3345.0|9|9|2.0|39.0|1.0|||bad
18.0||72680.0||||2240.0|2.0|skilled|9.0|good
||12749.0|seven-years|9||2960.0|1.0|9|9.0|good
720.0||54640.0|9||4.0|880.0|1.0|||bad
||80080.0|||9.0|30.0||9||good
960.0|9||||1.0|55.0|9.0|||bad
|9||one-year|9|2.0||||9.0|bad
18.0||||9||21.0|9.0|skilled||good
48.0||10297.0|||||9.0||2.0|bad
30.0|9|37340.0|9|single-male|4.0||1.0|skilled||good
|new-car|-26880.0||single-male|||9.0|unskilled-resident||good
||-34940.0||single-male|1.0|||unskilled-resident||good
||66800.0||female-divorced||22.0||skilled|9.0|bad
-180.0||-24480.0|four-years|9||||9|9.0|good
12.0|||9|||1680.0||||good
12.0|9|1498.0||9||23.0|||9.0|good
|9|1919.0||||30.0|9.0|9|1.0|bad
|9|||||2240.0|1.0|unskilled-resident||bad
240.0|||||9.0|||||good
|9||9|9|4.0|42.0||skilled||bad
|||four-years|9|4.0|1840.0|9.0|management||good
12.0|new-car|282160.0|9|9||45.0|9.0||9.0|good
||1546.0||single-male||||unskilled-resident||good
24.0|||seven-years|single-male|||1.0|skilled||good
4.0|9|116400.0|9|||3360.0||unskilled-resident||good
|furniture||||1.0|46.0|||9.0|good
||167160.0|one-year|female-divorced||30.0||skilled||good
|||9||||1.0||9.0|bad
240.0|new-car||unemployed|9|||||9.0|good
|furniture||one-year|9|9.0|1720.0|1.0||9.0|bad
960.0|9|||single-male|9.0|||||bad
18.0|business||unemployed||3.0|800.0|9.0|||good
|business||9|||24.0||9||bad
|used-car|329040.0|one-year|9|||1.0|skilled||bad
720.0|furniture||unemployed|female-divorced|2.0|1040.0|2.0|management|1.0|bad
||1893.0||||29.0|1.0||9.0|good
||1231.0||female-divorced|||2.0||1.0|good
|||over-seven|single-male||-980.0|2.0||1.0|good
|||over-seven|single-male||37.0||unskilled-resident|9.0|good
|9|||9|9.0|||unskilled-resident||bad
||||single-male|||1.0|||good
6.0||1740.0||married-male||2400.0|9.0|skilled|1.0|good
21.0|||||||2.0||1.0|good
15.0||3556.0|four-years||2.0|||skilled||good
|radio-tv|2397.0|9|9|9.0|35.0|2.0||9.0|bad
|9|||married-male|||||1.0|good
30.0|9|1715.0|four-years|9|1.0|26.0||skilled|1.0|good
1080.0|radio-tv||||9.0||||1.0|bad
15.0|9|3568.0|||2.0|54.0|||1.0|good
840.0||7166.0|9||9.0|29.0|1.0|||good
880.0|9|||single-male|9.0|3200.0|||9.0|good
-300.0|repairs|121120.0||||||skilled|9.0|good
24.0|new-car|||single-male|9.0|43.0|1.0|unskilled-resident|9.0|good
|new-car||9||||9.0|9|1.0|bad
60.0|9|7297.0||single-male|4.0|1440.0|||9.0|bad
30.0|9|2831.0|four-years||||1.0|||good
24.0|||four-years|female-divorced|9.0||1.0|9|9.0|good
6.0||753.0||9||5120.0|9.0|skilled||good
||||single-male|9.0||9.0|skilled||good
||2538.0|9|||||unskilled-resident||bad
||1264.0|four-years||||9.0|skilled|1.0|bad
|furniture||9||2.0||1.0|||bad
48.0|business|||||||||bad
||||9|9.0||9.0||9.0|good
|||||9.0|||skilled|2.0|bad
480.0||162240.0|seven-years|9|9.0|600.0|2.0||9.0|good
|9||9|||2000.0||skilled||good
-840.0||503120.0|one-year|||33.0|2.0||1.0|good
||||female-divorced||64.0||||good
||||||||management||good
24.0|9||over-seven|single-male||48.0|9.0|unskilled-resident|9.0|good
-240.0|9||one-year|9|1.0|||||good
||-31380.0|over-seven|single-male|4.0|34.0|||9.0|good
|radio-tv|77440.0|9|married-male|4.0|-460.0|9.0|9||good
|9|3959.0|||||||9.0|good
12.0|new-car|2390.0||9|9.0|2000.0|1.0|||good
|furniture||seven-years|female-divorced|||9.0|unskilled-resident|1.0|good
30.0||154280.0|four-years|||40.0|9.0||9.0|good
240.0|9|-16080.0||9|9.0|3040.0|1.0|skilled||good
|||||||1.0|skilled|1.0|bad
900.0|used-car||unemployed||4.0||1.0|||good
